challenge_name,AdminID,Grade,Subject,ScaleForm,theta,RawScore,scaledscore,perflevel,LowScaledScore,HighScaledScore,GrowthTheta,Information,StandardErrorTheta,StandardErrorScaleScore,GrowthThetaLow,GrowthThetaHigh,GrowthThetaSe,scaleScoreUnrounded,scaleScoreUnroundedConstrained,
Operational,4,07,ela,01,-3.38143482437187,16,210,1,207.087667433838,212.838775071795,-3.62813750670021,4.33554991465246,0.480261645696719,2.86906520267867,-4.17080365089754,-3.08547136250287,0.542666144197333,209.963221252816,209.963221252816,
Operational,4,07,ela,01,-3.17842801429186,17,210,1,207.087667433838,212.838775071795,-3.39875228749933,5.07111615164422,0.444066714118527,2.65283802810663,-3.90052038344521,-2.89698419155344,0.501768095945886,210.585922581117,210.585922581117,
Operational,4,07,ela,01,-3.00098624052314,18,212,1,209.79985698679,214.429640589948,-3.19825398817977,5.87614198920791,0.412528406580359,2.46442935229436,-3.66438573485729,-2.73212224150225,0.466131746677522,211.208623909418,211.208623909418,
Operational,4,07,ela,01,-2.84374981585979,19,212,1,209.79985698679,214.429640589948,-3.02058649158913,6.71235740506906,0.385977921936691,2.30581774487587,-3.45671782233244,-2.58445516084582,0.436131330743312,212.145733516906,212.145733516906,
Operational,4,07,ela,01,-2.70244404429483,20,212,1,209.79985698679,214.429640589948,-2.86091965394952,7.54805125267366,0.363984240046674,2.17442830756636,-3.27219947582282,-2.44963983207622,0.411279821873301,212.989888938783,212.989888938783,
Operational,4,07,ela,01,-2.57376983929176,21,214,1,212.091663256839,216.133950008501,-2.71552571022668,8.36098012444007,0.345836959605168,2.06601712940025,-3.10630022047849,-2.32475119997487,0.390774510251813,213.758583851992,213.758583851992,
Operational,4,07,ela,01,-2.45518095854234,22,214,1,212.091663256839,216.133950008501,-2.58152756309667,9.13761039416544,0.330813848441495,1.97626962226144,-2.95532688100888,-2.20772824518446,0.373799317912206,214.467029413347,214.467029413347,
Operational,4,07,ela,01,-2.34472817224674,23,216,1,214.210109296426,217.841892905792,-2.45672270267953,9.87094261885697,0.318288308589837,1.90144251321543,-2.81636893034147,-2.0970764750176,0.359646227661935,215.126870249148,215.126870249148,
Operational,4,07,ela,01,-2.24090206472783,24,216,1,214.210109296426,217.841892905792,-2.33940558202426,10.5587459738905,0.307747000849477,1.8384691329766,-2.68714077977674,-1.99167038427178,0.347735197752478,215.747123552491,215.747123552491,
Operational,4,07,ela,01,-2.14254100464506,25,216,1,214.210109296426,217.841892905792,-2.22826362910639,11.2020696999957,0.298779547179061,1.78489789839445,-2.5658661553241,-1.89066110288869,0.337602526217707,216.334728865783,216.334728865783,
Operational,4,07,ela,01,-2.04870833601614,26,216,1,214.210109296426,217.841892905792,-2.12223848023003,11.8044812675561,0.291055993176157,1.73875767414525,-2.45111386509092,-1.79336309536915,0.328875384860885,216.895281737015,216.895281737015,
Operational,4,07,ela,01,-1.95867453014767,27,218,1,216.547003231933,220.149406142148,-2.02050581280627,12.3708997432741,0.284314727260125,1.69848560237979,-2.34176398148002,-1.69924764413252,0.321258168673748,217.433140343457,217.433140343457,
Operational,4,07,ela,01,-1.87184632089977,28,218,1,216.547003231933,220.149406142148,-1.92239527255739,12.9069114929034,0.27834846715442,1.66284338649021,-2.23691193398014,-1.60787861113464,0.314516661422749,217.951848834956,217.951848834956,
Operational,4,07,ela,01,-1.78774170942175,29,218,1,216.547003231933,220.149406142148,-1.82736223040434,13.4178765397971,0.272997144378192,1.71345152661199,-2.1358322259662,-1.51889223484249,0.308469995561855,218.454286654712,218.454286654712,
Operational,4,07,ela,01,-1.70596580971428,30,218,1,216.547003231933,220.149406142148,-1.73496048943637,13.9081518194969,0.268142274312528,2.13002530494823,-2.03794478018978,-1.43197619868297,0.302984290753405,218.942812836993,218.942812836993,
Operational,4,07,ela,01,-1.62618610119619,31,220,2,218.089425814622,223.573486653601,-1.64481432183248,14.3804975082962,0.263701769737829,2.53991152490225,-1.94278111531656,-1.34684752834839,0.297966793484084,219.41941384738,219.41941384738,
Operational,4,07,ela,01,-1.54812072115125,32,220,2,218.089425814622,223.573486653601,-1.55660524004575,14.8356428783239,0.259625182454815,2.94414931407754,-1.84996574043485,-1.26324473965665,0.293360500389103,219.885773523252,219.885773523252,
Operational,4,07,ela,01,-1.47152486944979,33,222,2,219.049912491214,226.13408666071,-1.47005663497437,15.2721345968661,0.255888122925159,3.34386973166018,-1.75919448776342,-1.18091878218531,0.289137852789059,221.009220905184,221.009220905184,
Operational,4,07,ela,01,-1.39617696452133,34,222,2,219.049912491214,226.13408666071,-1.38491813306139,15.6864536552947,0.252486181700789,3.74030443783579,-1.67021200134001,-1.09962426478277,0.285293868278622,222.332274547475,222.332274547475,
Operational,4,07,ela,01,-1.32186820209573,35,224,2,220.170938449154,228.638199871073,-1.30095379831408,16.0733432305152,0.249428968449259,4.13477603586593,-1.58279320350563,-1.01911439312253,0.281839405191549,223.637081613771,223.637081613771,
Operational,4,07,ela,01,-1.24840484377402,36,224,2,220.170938449154,228.638199871073,-1.21794471824816,16.4262462908611,0.246735042735703,4.33248538605272,-1.49674015294399,-0.939149283552339,0.278795434695823,224.92704400748,224.92704400748,
Operational,4,07,ela,01,-1.1755952977741,37,226,2,221.913569391758,230.497482486237,-1.13567440592451,16.7379362850906,0.244426925365266,4.2919565472391,-1.41186180984171,-0.859487002007316,0.276187403917199,226.205525938997,226.205525938997,
Operational,4,07,ela,01,-1.10324754658718,38,228,2,223.863009591671,232.354412717116,-1.05392589335905,17.0011301825709,0.242527563393109,4.25860515176662,-1.32796713497679,-0.779884651741296,0.27404124161775,227.475899094167,227.475899094167,
Operational,4,07,ela,01,-1.03117025292738,39,228,2,223.863009591671,232.354412717116,-0.972482981177707,17.209072409041,0.241057844601014,4.23279797367891,-1.2448635308849,-0.700102431470517,0.27238054970719,228.74152321462,228.74152321462,
Operational,4,07,ela,01,-0.959168419746494,40,230,2,225.790987900723,234.220656708706,-0.891125334699966,17.3560746916393,0.240034819307325,4.21483440399166,-1.16234992869735,-0.619900740702579,0.271224593997386,230.005822304715,230.005822304715,
Operational,4,07,ela,01,-0.887041789704332,41,232,2,227.70437719226,236.112515032261,-0.809626675438625,17.4379349967439,0.239470749129708,4.20492974766827,-1.08021390480137,-0.539039446075885,0.27058722936274,231.272312735657,231.272312735657,
Operational,4,07,ela,01,-0.814586198109189,42,232,2,227.70437719226,236.112515032261,-0.727756309839407,17.4522232555137,0.239372700858315,4.20320809233212,-0.998232750681226,-0.457279868997588,0.270476440841819,232.544579488864,232.544579488864,
Operational,4,07,ela,01,-0.741592587477121,43,234,2,229.616592851317,238.035994067836,-0.645278015793498,17.3984325129863,0.239742449640399,4.20970060825985,-0.916172250035421,-0.374383781551574,0.270894234241923,233.826293459576,233.826293459576,
Operational,4,07,ela,01,-0.667843017216708,44,236,2,231.541680767751,239.882287716162,-0.561945533826571,17.2779743064016,0.240576713695677,4.22434966980994,-0.833782435179592,-0.29010863247355,0.271836901353021,235.121281523851,235.121281523851,
Operational,4,07,ela,01,-0.59311524378216,45,236,2,231.541680767751,239.882287716162,-0.477507742390304,17.0940378146033,0.241867585858585,4.11625727860108,-0.750803249954281,-0.204212234826327,0.273295507563977,236.433446114448,236.433446114448,
Operational,4,07,ela,01,-0.517178981782082,46,238,2,233.489336617332,241.258641254906,-0.391704433145069,16.8513101998436,0.243603297860857,3.88465231878681,-0.666961188599961,-0.116447677690177,0.275256755454892,237.76683087301,237.76683087301,
Operational,4,07,ela,01,-0.439795156280438,47,240,3,235.481822059978,242.560113789821,-0.304265466105975,16.5555724649339,0.245769450644745,3.65426877105348,-0.581969841081409,-0.0265610911305414,0.277704374975434,239.125633779097,239.125633779097,
Operational,4,07,ela,01,-0.360704551845366,48,240,3,235.481822059978,242.560113789821,-0.214897943765621,16.21313857279,0.24835130859796,3.42402295878964,-0.495519659554943,0.0657237720237012,0.280621715789322,240.316707547618,240.316707547618,
Operational,4,07,ela,01,-0.279640291910933,49,242,3,238.226518448387,244.378992251031,-0.123300312005935,15.8302960494754,0.251336452872835,3.19283821837827,-0.407295057367854,0.160694433355985,0.28399474536192,241.193077925287,241.193077925287,
Operational,4,07,ela,01,-0.196302699233097,50,242,3,238.226518448387,244.378992251031,-0.0291339539584125,15.4125163679186,0.254720104711909,2.95963558426608,-0.316952017949395,0.25868411003257,0.287818063990982,242.094024873156,242.094024873156,
Operational,4,07,ela,01,-0.110375937106741,51,244,3,241.154048463044,246.83858223022,0.0679580064433494,14.9638214531468,0.258510829491385,2.79471167017714,-0.224143343581867,0.360059356468566,0.292101350025217,243.022962842089,243.022962842089,
Operational,4,07,ela,01,-0.0214748524433193,52,244,3,241.154048463044,246.83858223022,0.168410768519056,14.4858376224331,0.262741208796857,2.84044550050658,-0.128470650134924,0.465292187173036,0.29688141865398,243.984055649261,243.984055649261,
Operational,4,07,ela,01,0.0708282982405223,53,244,3,241.154048463044,246.83858223022,0.272707656117065,13.9774208536818,0.267477021907476,2.89164348008083,-0.0295249403030476,0.574940252537178,0.302232596420113,244.981927548546,244.981927548546,
Operational,4,07,ela,01,0.16706434399076,54,246,3,243.072788404759,248.971846059906,0.38144847343617,13.4341825132183,0.272831416550579,2.94952882757383,0.0731657401343824,0.689731206737958,0.308282733301788,246.022317232333,246.022317232333,
Operational,4,07,ela,01,0.267869414320417,55,248,3,244.631366294025,250.740798560596,0.495352007731475,12.8489697908146,0.278975359545234,3.01594983292145,0.180126996434032,0.810577019028918,0.315225011297443,247.112101776437,247.112101776437,
Operational,4,07,ela,01,0.374055834732029,56,248,3,244.631366294025,250.740798560596,0.615336136897758,12.2129681941615,0.28614712511252,3.09348243364887,0.292007471264478,0.938664802531038,0.32332866563328,248.260063078184,248.260063078184,
Operational,4,07,ela,01,0.486633863161763,57,250,3,246.886796180419,253.36741425382,0.742542390315464,11.5184898138339,0.294647139149669,3.18537447729372,0.409609231205569,1.07547554942536,0.332933159109895,249.477122844992,249.477122844992,
Operational,4,07,ela,01,0.606880602005392,58,250,3,246.886796180419,253.36741425382,0.878413815204936,10.7632018530224,0.304810032639939,3.29524359610744,0.53399721103198,1.22283041937789,0.344416604172955,250.777087589247,250.777087589247,
Operational,4,07,ela,01,0.736359941352342,59,252,3,248.750687272032,255.603041189641,1.02471751125523,9.95627661974552,0.316921368689428,3.42617695880463,0.666615841672732,1.38281918083773,0.358101669582499,252.176864230836,252.176864230836,
Operational,4,07,ela,01,0.876887620073621,60,254,3,250.117312620706,257.274852137643,1.18350515180072,9.12533920557743,0.331036202658331,3.57876975846843,0.809454587288718,1.55755571631273,0.374050564512007,253.696082379174,253.696082379174,
Operational,4,07,ela,01,1.03035178760698,61,256,3,251.607436089555,259.102872831677,1.35691022966607,8.32113636695106,0.346663949323172,3.74771837106131,0.965201271857224,1.74861918747492,0.39170895780885,255.355154460616,255.355154460616,
Operational,4,07,ela,01,1.19832174178522,62,258,3,253.252797723077,261.308567456959,1.54670595495801,7.61259391768672,0.362437952400622,4.02788486694112,1.13717334309455,1.95623856682147,0.409532611863463,257.171045857137,257.171045857137,
Operational,4,07,ela,01,1.38145525555826,63,260,4,255.082638713546,263.867096494981,1.75363557068519,7.06164319725796,0.37631117455526,4.39222889071741,1.3284270703936,2.17884407097678,0.425208500291589,259.150867627657,259.150867627657,
Operational,4,07,ela,01,1.57941316574157,64,262,4,257.106353980416,266.577773873957,1.97731584329305,6.67434738350914,0.387075422553129,4.73570994677078,1.53994440430226,2.41468728228384,0.437371438990792,261.550820334306,261.550820334306,
Operational,4,07,ela,01,1.79206140255321,65,264,4,259.302449991479,269.462937414216,2.21759528216751,6.35810824928364,0.39658477834143,5.08024371136869,1.76947885555241,2.6657117087826,0.448116426615093,264.312485747444,264.312485747444,
Operational,4,07,ela,01,2.02216922932346,66,268,4,261.971477428757,272.630320735489,2.47760298468119,5.93824874183666,0.410365467309202,5.32942165336627,2.01391522645231,2.94129074291006,0.463687758228874,267.300899082123,267.300899082123,
Operational,4,07,ela,01,2.2787316700925,67,270,4,264.963945625441,276.3018120393,2.76750277519228,5.24826637630295,0.436507856933568,5.66893320692944,2.27427572332071,3.26072982706384,0.493227051871568,270.63287883237,270.63287883237,
Operational,4,07,ela,01,2.5805535847235,68,274,4,268.252382404394,280,3.1085429896559,4.24914342884832,0.485120139585183,6.30026155305433,2.56038704595306,3.65669893335874,0.548155943702839,274.552643957448,274.552643957448,
Operational,4,07,ela,01,2.95896987927477,69,280,4,270.832784910963,280,3.53613014616862,3.12331851206229,0.56583767730949,7.34854126375961,2.89676834549503,4.17549194684221,0.63936180067359,279.467141289283,279.467141289283,
Operational,4,07,ela,01,3.45076914222946,70,280,4,270.832784910963,280,4.09183308880012,2.18419691633966,0.67663444938872,8.78746038167171,3.32727774491422,4.85638843268602,0.764555343885898,285.854144704279,280,
Operational,4,07,ela,01,3.99999999999992,71,280,4,270.832784910963,280,4.71243020399991,1.52219849749802,0.810521156685348,10,3.79659110914419,5.62826929885562,0.915839094855717,292.987012987012,280,
Operational,4,07,ela,01,3.99999999999992,72,280,4,270.832784910963,280,4.71243020399991,1.52219849749802,0.810521156685348,10,3.79659110914419,5.62826929885562,0.915839094855717,292.987012987012,280,
Operational,4,08,ela,01,-6.77718853997446,0,200,1,200,210.464304987082,-7.92771103093888,0.0462898275088308,4.47213595499958,10,-13.5211405491169,-2.33428151276084,5.59342951817804,200,200,
Operational,4,08,ela,01,-6.44648494352957,1,200,1,200,210.464304987082,-7.51409049776735,0.0665198193546885,3.87725593491181,10,-12.3634864047996,-2.6646945907351,4.84939590703226,200.928609974164,200.928609974164,
Operational,4,08,ela,01,-6.11578134708468,2,202,1,200,212.32152493541,-7.10046996459583,0.0970653590796339,3.20972531304201,10,-11.1149660559192,-3.08597387327248,4.01449609132335,201.857219948328,201.857219948328,
Operational,4,08,ela,01,-5.78507775063979,3,202,1,200,212.32152493541,-6.6868494314243,0.143732636845447,2.63768119740695,10,-9.98587343641357,-3.38782542643503,3.29902400498927,202.785829922491,202.785829922491,
Operational,4,08,ela,01,-5.4543741541949,4,204,1,200,214.178744883737,-6.27322889825277,0.215751035703056,2.15289850113235,10,-8.96592119272844,-3.58053660377711,2.69269229447566,203.714439896655,203.714439896655,
Operational,4,08,ela,01,-5.12367055775001,5,204,1,200,214.178744883737,-5.85960836508125,0.327803037783671,1.7466002301443,10,-8.04413168504517,-3.67508504511733,2.18452331996392,204.643049870819,204.643049870819,
Operational,4,08,ela,01,-4.79296696130512,6,206,1,200,214.994084796025,-5.44598783190972,0.503065362031176,1.40989831739117,9.92817839019533,-7.209388351366,-3.68258731245345,1.76340051945627,205.571659844983,205.571659844983,
Operational,4,08,ela,01,-4.46226336486023,7,206,1,200,214.994084796025,-5.03236729873819,0.777106883204396,1.13438277180618,7.98806153772526,-6.45117257312612,-3.61356202435026,1.41880527438793,206.500269819147,206.500269819147,
Operational,4,08,ela,01,-4.13155976841535,8,208,1,202.236659757209,213.549709803577,-4.61874676556667,1.20082597434923,0.912556921279334,6.42601512031949,-5.76010804614115,-3.47738548499219,1.14136128057448,207.428879793311,207.428879793311,
Operational,4,08,ela,01,-3.70208355659899,9,208,1,202.236659757209,213.549709803577,-4.08158847147605,2.07621667108891,0.694006699766004,4.88703492604847,-4.94960268198876,-3.21357426096333,0.868014210512717,208.357489767474,208.357489767474,
Operational,4,08,ela,01,-3.35191860216031,10,210,1,206.015868981058,213.484940476382,-3.64362705614851,3.12464866506809,0.565717226838852,3.98365008113166,-4.35118592005218,-2.93606819224484,0.70755886390367,209.286099741638,209.286099741638,
Operational,4,08,ela,01,-3.09298454136577,11,210,1,206.015868981058,213.484940476382,-3.31977075269899,4.0818117284545,0.494963889057671,3.48542141419267,-3.93883637488615,-2.70070513051183,0.619065622187158,210.214709715802,210.214709715802,
Operational,4,08,ela,01,-2.8835501557851,12,212,1,208.998618923412,215.111711675886,-3.05782512174857,4.9400445510357,0.449919241888214,3.16822741012487,-3.62055210359724,-2.4950981398999,0.562726981848668,211.42629294855,211.42629294855,
Operational,4,08,ela,01,-2.70493812146783,13,212,1,208.998618923412,215.111711675886,-2.83442989514882,5.71784894181364,0.418199646293899,2.94486534234969,-3.35748426326499,-2.31137552703265,0.52305436811617,212.684037650748,212.684037650748,
Operational,4,08,ela,01,-2.54732753901835,14,214,1,211.590194883755,216.999935731362,-2.637301790565,6.442436922888,0.393980668205074,2.77432089107394,-3.13006478375312,-2.14453879737689,0.492762993188113,213.793894978358,213.793894978358,
Operational,4,08,ela,01,-2.404985373901,15,214,1,211.590194883755,216.999935731362,-2.45927033623083,7.13943590381028,0.374255378610503,2.63541995653313,-2.92736234039198,-1.99117833206968,0.468092004161149,214.796235636758,214.796235636758,
Operational,4,08,ela,01,-2.27426883325135,16,216,1,213.679703147656,218.609707112998,-2.2957793859688,7.82743082036502,0.357429489639819,2.51693593168254,-2.74282676514868,-1.84873200678892,0.447047379179881,215.716711332141,215.716711332141,
Operational,4,08,ela,01,-2.15271023262981,17,216,1,213.679703147656,218.609707112998,-2.14374253562555,8.51577986885719,0.342679233459928,2.41306803365852,-2.5723413436646,-1.7151437275865,0.428598808039047,216.572698928513,216.572698928513,
Operational,4,08,ela,01,-2.03852824715047,18,218,1,215.884192128556,221.19708692802,-2.00093183075189,9.20495749832934,0.329601444385629,2.32097726280119,-2.41317387053149,-1.5886897909723,0.412242039779596,217.376742104395,217.376742104395,
Operational,4,08,ela,01,-1.93036411607333,19,218,1,215.884192128556,221.19708692802,-1.86564783007239,9.88827146191738,0.318009291840166,2.57180262891411,-2.26339123007908,-1.46790443006571,0.397743400006686,218.138408939165,218.138408939165,
Operational,4,08,ela,01,-1.827137071331,20,218,1,215.884192128556,221.19708692802,-1.73653878577097,10.5541087714235,0.30781460146175,3.07656230747963,-2.12153139227202,-1.35154617926992,0.384992606501052,218.865309951991,218.865309951991,
Operational,4,08,ela,01,-1.72793499603191,21,220,2,217.823053790742,225.465920043867,-1.61246388692489,11.1883457002175,0.298962737522038,3.57415584591975,-1.9863852117052,-1.23854256214459,0.373921324780306,219.563868059408,219.563868059408,
Operational,4,08,ela,01,-1.63199104548895,22,220,2,217.823053790742,225.465920043867,-1.49246401875057,11.7761031338976,0.291406476512772,4.06871040720571,-1.85693450979023,-1.12799352771092,0.364470491039655,220.661009805851,220.661009805851,
Operational,4,08,ela,01,-1.53862749626444,23,222,2,218.889364719258,228.016833175219,-1.37569153298336,12.3034009211495,0.285093563129434,4.56373422798013,-1.73226628104485,-1.01911678492186,0.356574748061496,222.475656049282,222.475656049282,
Operational,4,08,ela,01,-1.44724157403824,24,224,2,219.568988411936,229.693385964567,-1.26139252238317,12.7581745787516,0.279966281915186,5.06219877631507,-1.61155443184129,-0.911230612925056,0.350161909458118,224.25186445018,224.25186445018,
Operational,4,08,ela,01,-1.35728162675661,25,226,2,220.636639368556,231.364074848874,-1.14887701980409,13.1309881920156,0.275963277731174,5.36371774015886,-1.49403225639055,-0.803721783217625,0.345155236586464,226.000357108715,226.000357108715,
Operational,4,08,ela,01,-1.26824130873959,26,228,2,222.424406346797,233.037544722606,-1.03751172408951,13.4153367823642,0.273022984717696,5.30656918790469,-1.37898945133834,-0.696033996840675,0.34147772724883,227.730975534702,227.730975534702,
Operational,4,08,ela,01,-1.17964566906315,27,230,2,224.184028911842,234.721873165392,-0.926702600410231,13.6077299531394,0.271086043422586,5.26892212677524,-1.26575773927533,-0.587647461545132,0.339055138865099,229.452951038617,229.452951038617,
Operational,4,08,ela,01,-1.0910419994728,28,232,2,226.791651733276,237.289315589358,-0.815883433485864,13.7075359417685,0.270097337640552,5.24970529913608,-1.15370196949236,-0.47806489747937,0.337818536006494,231.175082614717,231.175082614717,
Operational,4,08,ela,01,-1.00199223177772,29,232,2,226.791651733276,237.289315589358,-0.704506318786174,13.7166623538004,0.270007467754881,5.24795855694617,-1.04221245193275,-0.366800185639603,0.337706133146571,232.905884707916,232.905884707916,
Operational,4,08,ela,01,-0.912067004582244,30,234,2,229.390849848867,239.916555220822,-0.592034241620965,13.6391345699602,0.270773770693551,5.26285268597766,-0.930698811970732,-0.253369671271198,0.338664570349767,234.653702534845,234.653702534845,
Operational,4,08,ela,01,-0.820837880023809,31,236,2,231.133159314688,240.969585905933,-0.477931342389509,13.4806218502396,0.272361073235495,4.91821329562252,-0.818581197842799,-0.137281486936219,0.34064985545329,236.426863362025,236.426863362025,
Operational,4,08,ela,01,-0.727866663634663,32,238,2,232.893892862351,242.013974643622,1.86564783,13.2479339697335,0.274742548597366,4.56004089063546,-0.705277994048291,-0.0180211231984798,0.343628435424906,238.233884088733,238.233884088733,
Operational,4,08,ela,01,-0.632706984880935,33,240,3,234.682069506986,243.090838489635,-0.24263060181229,12.9485524954971,0.27790053898462,4.2043844913244,-0.590208826963611,0.104947623339031,0.347578225151321,240.047020976112,240.047020976112,
Operational,4,08,ela,01,-0.534888104670593,34,242,3,237.442548158132,244.784017954261,-0.120285704986876,12.5901361193652,0.281828420869023,3.84914671143373,-0.472776645381474,0.232205235407723,0.352490940394599,241.11842163559,241.11842163559,
Operational,4,08,ela,01,-0.433911953369461,35,242,3,237.442548158132,244.784017954261,0.00600808192010494,12.1800690258006,0.286533315619153,3.49232308469574,-0.352367406135858,0.364383569976068,0.358375488055963,242.224403577552,242.224403577552,
Operational,4,08,ela,01,-0.329240279241069,36,244,3,240.734092653661,247.201143244979,0.136923965891016,11.7250121219277,0.292040679198741,3.1986930908953,-0.228339740752974,0.502187672535005,0.365263706643989,243.370862220799,243.370862220799,
Operational,4,08,ela,01,-0.220272683213094,37,244,3,240.734092653661,247.201143244979,0.273212883374928,11.2305062988342,0.298401039788541,3.26835750042214,-0.100005909837812,0.646431676587669,0.37321879321274,244.564373677841,244.564373677841,
Operational,4,08,ela,01,-0.106336359977713,38,246,3,242.464042228746,249.160572010515,0.415716331389516,10.7008635678331,0.305696584537739,3.34826489088432,0.033372789787647,0.798059872991385,0.382343541601869,245.812307119631,245.812307119631,
Operational,4,08,ela,01,0.0133289258471242,39,248,3,244.32262350994,251.306670060493,0.565385158269785,10.1394854787477,0.31404511420964,3.43970552255904,0.172599869643656,0.958170446895914,0.392785288626129,247.122989330199,247.122989330199,
Operational,4,08,ela,01,0.139625577133349,40,248,3,244.32262350994,251.306670060493,0.723348025333713,9.54964969639882,0.323598335855859,3.54434102799407,0.318614246660022,1.1280818040074,0.40473377867369,248.506304240234,248.506304240234,
Operational,4,08,ela,01,0.273638021959809,41,250,3,246.310134715365,253.638124254181,0.890961258079361,8.93611511876496,0.334522722446959,3.66399476940809,0.472564033785612,1.30935848237311,0.418397224293749,249.974129484773,249.974129484773,
Operational,4,08,ela,01,0.416631873212801,42,252,3,247.740209657754,255.340444739022,1.06980779507301,8.30738590156049,0.34695073145988,3.80011754063396,0.635866501197173,1.50374908894884,0.433941293875834,251.540327198388,251.540327198388,
Operational,4,08,ela,01,0.570125411874685,43,254,3,249.268497731423,257.174556197924,1.26178659416143,7.67712112812041,0.360911568995798,3.9530292332508,0.810384077827771,1.71318911049509,0.451402516333661,253.221526964673,253.221526964673,
Operational,4,08,ela,01,0.735924390851432,44,256,3,250.916271186118,259.158742852249,1.46915616262358,7.06323263508473,0.376268831558855,4.12123583306524,0.998545874745634,1.93976645050152,0.470610287877945,255.037507019183,255.037507019183,
Operational,4,08,ela,01,0.916154341676933,45,258,3,252.70943486442,261.324542023548,1.6945749640981,6.48178721933492,0.392782938555353,4.30755357956392,1.20331000595297,2.18583992224324,0.491264958145135,257.011548101609,257.011548101609,
Operational,4,08,ela,01,1.11360320759985,46,260,4,254.677616322782,263.701160076528,1.94152995967451,5.93329218095884,0.410536837329803,4.51177187687297,1.42805968790139,2.45500023144763,0.513470271773121,259.174186282583,259.174186282583,
Operational,4,08,ela,01,1.33257137931362,47,262,4,256.852666207262,266.344498441792,2.21539977211527,5.38518642335564,0.430922954590618,4.74591611726498,1.67643199507954,2.75436754915099,0.538967777035724,261.585548087395,261.585548087395,
Operational,4,08,ela,01,1.58115658432006,48,264,4,259.275072794009,269.392589978432,2.52631246293159,4.76014145409541,0.458342438226992,5.05875859221143,1.95305034630329,3.09957457955988,0.573262116628294,264.330829202872,264.330829202872,
Operational,4,08,ela,01,1.87715147687015,49,268,4,262.03695565343,273.162414349224,2.89652181834457,3.94137021775502,0.503705142452103,5.56272934789735,2.2665232582382,3.52652037845094,0.629998560106372,267.599685001327,267.599685001327,
Operational,4,08,ela,01,2.26703695521495,50,272,4,265.306487811815,278.504378123357,3.38416283937497,2.80074811816848,0.597534483855061,6.59894515577096,2.63680921377964,4.1315164649703,0.747353625595332,271.905432967586,271.905432967586,
Operational,4,08,ela,01,2.93027067435009,51,280,4,269.723430261549,280,4.21368839481213,1.27430184609088,0.885857453983651,9.78307514062564,3.10572090861109,5.32165588101318,1.10796748620105,279.229935663723,279.229935663723,
Operational,4,08,ela,01,3.99999999999992,52,280,4,269.723430261549,280,5.5516297379999,0.299142876764416,1.82835560338824,10,3.26485261301445,7.83840686298534,2.28677712498545,291.043622308116,280,
Operational,4,10,ela,01,-7.12286262479419,0,200,1,200,210.399185967335,-12.354932580212,0.227224228309896,2.09784154318878,10,-15.7382935655162,-8.9715715949078,3.38336098530421,200,200,
Operational,4,10,ela,01,-6.94443334604577,1,200,1,200,210.399185967335,-12.0671650592029,0.296161344211617,1.83753581979823,10,-15.0307096710396,-9.10362044736617,2.96354461183671,200.798371934669,200.798371934669,
Operational,4,10,ela,01,-6.76600406729734,2,202,1,200,211.416926196942,-11.7793975381938,0.386032812591149,1.60948854273769,10,-14.3751516167004,-9.18364345968717,2.5957540785066,201.596743869339,201.596743869339,
Operational,4,10,ela,01,-6.58757478854892,3,202,1,200,211.416926196942,-11.4916300171846,0.50124260495511,1.41245952228502,8.84199272053661,-13.7696192468938,-9.21364078747544,2.27798922970919,202.395115804008,202.395115804008,
Operational,4,10,ela,01,-6.40914550980049,4,204,1,200,210.956133877055,-11.2038624961755,0.645417458037559,1.24474286554915,7.79208691114947,-13.2113613283482,-9.19636366400285,2.00749883217267,203.193487738678,203.193487738678,
Operational,4,10,ela,01,-6.23071623105207,5,204,1,200,210.956133877055,-10.9160949751664,0.820103515523591,1.10424556382745,6.91257418920706,-12.6970022943961,-9.13518765593668,1.78090731922971,203.991859673347,203.991859673347,
Operational,4,10,ela,01,-6.05228695230365,6,204,1,200,210.956133877055,-10.6283274541573,1.02335190865151,0.988524637779863,6.18816151076712,-12.2226021520415,-9.03405275627299,1.59427469788427,204.790231608017,204.790231608017,
Operational,4,10,ela,01,-5.87385767355522,7,206,1,200.627391303791,211.354545709336,-10.3405599331481,1.24901481216237,0.89477987100333,5.60131952885632,-11.7836447627995,-8.89747510349674,1.4430848296514,205.588603542686,205.588603542686,
Operational,4,10,ela,01,-5.6954283948068,8,206,1,200.627391303791,211.354545709336,-10.052792412139,1.4877924362007,0.819839477166569,5.13219286977386,-11.3750147269099,-8.73057009736814,1.32222231477088,206.386975477356,206.386975477356,
Operational,4,10,ela,01,-5.51699911605837,9,208,1,203.505644684643,212.461794008746,-9.76502489112989,1.73025122295085,0.760230724601244,4.7590422428375,-10.9911112854034,-8.53893849685643,1.22608639427346,207.185347412025,207.185347412025,
Operational,4,10,ela,01,-5.33856983730995,10,208,1,203.505644684643,212.461794008746,-9.47725737012077,1.97014948610897,0.71244346983293,4.45989415956196,-10.6262733422249,-8.32824139801663,1.14901597210414,207.983719346694,207.983719346694,
Operational,4,10,ela,01,-5.16014055856152,11,208,1,203.505644684643,212.461794008746,-9.18948984911165,2.20543298569227,0.673368919770351,4.21528758375536,-10.2754870919751,-8.10349260624818,1.08599724286346,208.782091281364,208.782091281364,
